City ID,City,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind Speed,Country,Weather description
695,Pocatello,42.8713,-112.4455,45.18,62,100,21.99,US,overcast clouds
696,Praia Da Vitoria,38.7333,-27.0667,62.85,67,40,6.58,PT,scattered clouds
697,Goba,7.0167,39.9833,52.52,66,5,5.06,ET,clear sky
698,Sisimiut,66.9395,-53.6735,33.4,83,10,5.08,GL,clear sky
699,Haines Junction,60.7522,-137.5108,35.55,48,100,2.3,CA,overcast clouds
700,Catuday,16.2923,119.8062,77.68,71,18,11.65,PH,few clouds
701,Troitskoye,52.9821,84.6757,33.4,95,97,5.35,RU,overcast clouds
702,Jerome,42.7241,-114.5186,50.68,71,100,17.87,US,overcast clouds
703,Yefremov,53.1481,38.0992,29.91,87,55,5.79,RU,broken clouds
704,Margate,51.3813,1.3862,55.87,77,100,5.01,GB,overcast clouds
705,Pinawa,50.1489,-95.8811,40.46,70,84,6.2,CA,broken clouds
706,Jennings,38.7192,-90.2604,67.12,51,100,4.0,US,overcast clouds
707,Zaoyang,32.1272,112.7542,59.95,54,100,9.48,CN,overcast clouds
708,Sandpoint,48.2766,-116.5533,45.86,89,100,8.99,US,moderate rain
709,Wadi Maliz,36.4681,8.5495,56.86,89,100,6.04,TN,overcast clouds
710,Bo Phloi,14.3236,99.5161,79.32,50,81,6.73,TH,broken clouds
711,Kholodnyy,62.7167,147.95,-16.22,100,94,5.44,RU,overcast clouds
712,Umm Lajj,25.0213,37.2685,80.06,50,100,5.64,SA,overcast clouds
713,Ekhabi,53.5102,142.9671,23.4,85,79,4.88,RU,broken clouds
714,Dingzhou,38.5131,114.9956,48.31,72,0,4.74,CN,clear sky
715,Bandarbeyla,9.4942,50.8122,79.36,72,100,4.81,SO,overcast clouds
716,Singaparna,-7.3515,108.111,70.5,95,40,1.61,ID,scattered clouds
717,Cabras,39.93,8.5314,49.91,64,100,3.31,IT,overcast clouds
718,Doha,25.2867,51.5333,75.18,46,0,5.75,QA,clear sky
719,Khao Yoi,13.2403,99.8243,80.98,57,89,5.53,TH,overcast clouds
720,Staryy Nadym,65.6118,72.6842,33.85,100,100,8.99,RU,light snow
721,Portland,45.5234,-122.6762,55.69,66,75,11.01,US,broken clouds
722,San Patricio,28.017,-97.5169,87.89,53,96,18.48,US,overcast clouds
